,Instrument,GICS Sector Name,2 YTD Total Return,6 Month Total Return,52 Week Total Return,Beta
1591,RKT.N,Financials,0.511390050197291,-13.1726907638573,0.511390050197291,1.55586320779717
1592,IDCC.OQ,Information Technology,25.879271948797804,6.2909593902023,19.9565104498811,1.11441854230877
1593,OSW.OQ,Consumer Discretionary,-40.4755139852162,70.6484641634285,-33.0655957165298,2.28726989652451
1594,APA.OQ,Energy,-29.112691157897302,15.288851403998802,-35.6514165359016,4.96922922011799
1595,CARS.N,Communication Services,12.111292964732199,48.5900216906655,9.86367281765108,2.41905537620605
1596,CLI.N,Real Estate,-41.6773054850448,-2.9828486196706003,-37.2819062098279,1.0271318435324701
1597,UVSP.OQ,Financials,-2.87382232097431,51.8764409987817,2.36281142282206,1.1006051961655199
1598,WY.N,Real Estate,18.571702788539397,24.736104607449604,24.986576760381897,1.91964730215592
1599,FLT.N,Information Technology,-10.249548168905,7.323053903513889,-17.6772506985249,1.4914012244522898
1600,KRG.N,Real Estate,-7.70883288041377,61.02308572241671,-0.14146848767898598,1.4463524148777398
1601,JBL.N,Information Technology,11.8915220396752,31.202243020759802,20.0850845459586,1.28980890086067
1602,REGN.OQ,Health Care,31.804623419330603,-20.204446880360397,28.142720285932697,0.149413092594833
1603,CCI.N,Real Estate,16.850165532015602,-2.7915978121785403,8.620527272531639,0.311354882818641
1604,BKU.N,Financials,9.820417584360118,75.0843730281902,20.7246145569712,1.3943658370949
1605,A.N,Health Care,45.8097060245708,26.638953912023698,47.329456601663104,1.00581968095292
1606,DJCO.OQ,Communication Services,15.6945113953707,8.35214446871,19.0644932632888,0.742947876563302
1607,RHP.N,Real Estate,-14.9893090603791,101.714446317909,-15.8823192862683,1.82706644714219
1608,CCRN.OQ,Health Care,-14.7160068873044,43.2080924854642,0.20222446738735697,1.06532382819448
1609,RICK.OQ,Consumer Discretionary,127.831492054582,236.391308110349,145.947634917431,2.04062295564415
1610,MFNC.OQ,Financials,-19.4291559131052,44.016386349098994,-11.524091964487699,0.8933262545400329
1611,GMRE.N,Real Estate,8.344746866195639,2.10888754814476,-6.55795299364486,0.778314433142098
1612,VALU.OQ,Financials,11.6929859791657,22.766767167308696,-4.160160521195039,-0.022196352787031002
1613,FCEL.OQ,Industrials,951.3944222061169,884.7014925256441,1181.06796105385,5.28690032435856
1614,OII.N,Energy,-33.1991951690449,69.6763202748809,-20.5107741396016,3.6393579798802
1615,FBNC.OQ,Financials,-3.3509754422875297,73.91987376064709,4.58954908069951,1.30176575481345
1616,BHLB.N,Financials,-34.9091005508414,98.2021508134326,-26.021819085728396,1.25472469134618
